,id_x,text,label_x,tsne_x,tsne_y
307,308,"Creative declares marketing 'war' against iPod (MacCentral) MacCentral - Creative Technology Ltd. Chief Executive Officer Sim Wong Hoo told reporters in Singapore his company plans to spent US #36;100 million in 2005 in a marketing war aimed squarely at Apple Computer Inc.'s iPod. ""The MP3 war has started and I am the one who has declared war,"" Hoo said.",3,30.548649,-6.584974
308,309,"US Seals Off Iraq #39;s Falluja, Air Raids Kill Three The US military blocked roads round Iraq #39;s rebel-held city of Falluja on Friday after mounting air strikes overnight that local hospital sources said killed three people.",0,-16.09989,29.842524
309,310,"Baseball Today (AP) AP - Houston at San Francisco (10:15 p.m. EDT). Jason Schmidt goes for his 17th win for the Giants, a half-game ahead of the Chicago Cubs in the NL wild-card race and a half-game behind Los Angeles in the West.",1,-18.927818,-32.790672
310,311,"Ethics Panel Rebukes DeLay Twice in a Week WASHINGTON - The House ethics committee Wednesday criticized House Majority Leader Tom DeLay for conduct that appeared to link political donations to legislation and for improperly contacting U.S. aviation authorities for political purposes, House sources said Wednesday...",0,-1.6752397,4.711573
311,312,Scots missing stars Scotland rugby coach Matt Williams will be forced to name a side from a squad missing nine of his England-based players for the upcoming Test against Australia at Murrayfield.,1,-33.681858,3.1620843
312,313,"Lowe's Reports Increase in Second-Quarter Net Income Lowe's reported a 17.9 percent increase in net income during its second quarter, but results missed Wall Street expectations.",2,27.625896,16.516083
313,314,Spammers given boot by net host A campaign by anti-spam groups has persuaded a large US net service provider to ban spammers using its network.,3,21.040165,-14.048542
314,315,"Back to front switches blamed for space probe crash It shouldn #39;t happen to a scientist: investigators have found that the \$250m (139m) Genesis space probe, which crash-landed in the Utah desert last month, failed because the switches designed to trigger its parachute were installed backwards.",3,-3.7788243,-15.191741
315,316,"European heavyweights give Iran last chance to come clean on &lt;b&gt;...&lt;/b&gt; VIENNA : Europe #39;s three heavyweight states are to give Iran a last chance prove it is not secretly developing atomic weapons, offering valuable nuclear technology as a carrot and possible UN sanctions as the stick.",0,-2.3427818,16.35923
316,317,"Most Arab Governments are Putting Their Stock in George Bush for a &lt;b&gt;...&lt;/b&gt; Most Arab governments have decided to put their stock in George W. Bush for another term, concluding prematurely that the American presidential elections have been decided in favor of the Republican candidate.",0,-7.139613,10.871571
317,318,"Microsoft Sues 7 Spammers Microsoft indicated that the defendants used compromised computers around the world, using so-called zombie computers. By TechWeb.",3,20.000336,-14.688158
318,319,Young banned for life after 2nd doping violation United States sprinter Jerome Young was banned for life by the US Anti-Doping Agency yesterday following his second positive test for an illegal steroid in a case that could affect a US relay team #39;s gold medal from Sydney.,1,-21.204046,-0.36300758
319,320,Market Report A flurry of corporate updates failed to inspire investors today as the FTSE 100 Index slipped back towards the 4700 barrier. Catering group Compass and Rentokil ,2,26.503435,8.672206
320,321,"Rison Given Option for Release Former Pro Bowl receiver Andre Rison was given the option of paying \$10,000 to get out of jail after spending almost a month locked up for failing to pay child support.",1,-9.564376,-24.966444
321,322,Search Engine Forums Spotlight Links to this week's topics from search engine forums across the web: New MSN Search Goes LIVE in Beta - Microsoft To Launch New Search Engine - Google Launches 'Google Advertising Professionals' - Organic vs Paid Traffic ROI? - Making Money With AdWords? - Link Building 101,3,29.131548,-12.025189
322,323,Ice yields ancient 'plant matter' Scientists drilling ice cores in Greenland have recovered what appear to be plant remains from nearly 3km (two miles) below the surface.,3,-1.0113143,-12.936669
323,324,Air Force Looks at New Microwave Weapon (AP) AP - The Air Force expects planes will be able to fire non-lethal microwave rays at enemy ground troops with the help of a new superconducting generator system developed at Wright-Patterson Air Force Base after about 25 years of research.,3,1.3221219,-17.24359
324,325,"Cox Enterprises to Buy Cox Public Stake (Reuters) Reuters - Cox Enterprises Inc. on Tuesday said\it will purchase Cox Communications Inc.'s  minority\public stake for  #36;8.3 billion, in a move to privatize the\publicly traded cable company and insulate it from the short\term demands of Wall Street.",2,22.165005,7.528435
325,326,"Playing the Touching Game Think fast -- Mario #39;s plummeting to Earth, and there #39;s nothing for the poor little guy to hang onto. So you take your stylus and draw him a trampoline.",3,-10.805025,-12.451511
326,327,"TV REPORTER DROWNS ON ASSIGNMENT Taipei, Oct. 25 (CNA) A local TV reporter was swept away by floodwaters and drowned while covering Typhoon Nock-Ten in Taipei County Monday morning.",0,-7.9257574,29.652035
327,328,"Interfor offers \$396M for Riverside Forest Products in friendly &lt;b&gt;...&lt;/b&gt; VANCOUVER (CP) - International Forest Products is muscling aside other bidders for Riverside Forest Products, offering \$396 million in a deal endorsed by Riverside #39;s board that would create the world #39;s seventh-largest lumber producer.",2,23.635792,-3.447316
328,329,"Second-Half Success Is an Edwards Tradition In Coach Herman Edward's first three seasons, the Jets went 4-4, 6-2 and 5-3 after the halfway point.",1,-29.569136,-19.192905
329,330,Indian droughts 'may hit economy' The Indian central bank warns that drought and the high global price of oil may force it to lower its GDP forecasts.,2,18.341328,17.971317
330,331,Columnists: Bill Gates Is Right? Bill Gates is right about one thing: asking people to use a two-factor form of authentication would go a long way toward alleviating a lot of the password problems that plague computer security today.,3,0.72220117,-6.5298667
331,332,"Johnson rides into  #39;playoffs #39; with hype, skill on his side It might make the racing crowd cringe, but what NASCAR boss Brian France is doing to manufacture excitement at a time of the year when racing usually hits a lull and sports fans ",1,-16.590506,-11.760427
332,333,"Diabetes delay adds to AstraZeneca #39;s ills The UK #39;s second largest pharmaceutical company, AstraZeneca, yesterday admitted another setback in the development of some of its drugs, as it delayed the expected launch of diabetes treatment Galida for a year.",2,8.498508,2.887747
333,334,"Bush's lead gets smaller in poll (USATODAY.com) USATODAY.com - President Bush leads Sen. John Kerry by 8 percentage points among likely voters, the latest USA TODAY/CNN/Gallup Poll shows. That is a smaller advantage than the president held in mid-September but shows him maintaining a durable edge in a race that was essentially tied for months.",0,-5.802529,7.6353784
334,335,"Despite judging error, Hamm #39;s gold medal shows no tarnish Let me be clear here, since some self-righteous columnists who wouldn #39;t know a handstand from a night stand have entered the fray: Paul Hamm should not give up his gold medal.",1,-16.872644,-8.754637
335,336,"Russian Cosmonaut to Travel With the Next Space Station Crew A Russian cosmonaut will travel to the International Space Station with the outpost #39;s next two-man crew when it launches aboard a Russian Soyuz spacecraft next month, the National Aeronautics and Space Administration said.",3,-1.7767547,-18.120094
336,337,"Barbour makes decisive move Donors come up with much of the money As soon as Sandy Barbour arrived as Cal #39;s athletic director in September, she knew she would be judged by one criterion: Could she keep Jeff Tedford?",1,-20.25451,-11.22158
337,338,Britain: Weapons Report Proves Hussein Was a Threat Britain says a CIA report that concludes Iraq had no weapons of mass destruction before the US-led invasion last year nonetheless confirms that Iraqi leader Saddam Hussein posed a threat that could not be ignored.,0,-5.119475,22.252155
338,339,"Video Game Maker Acclaim Files for Bankruptcy  NEW YORK (Reuters) - Video game publisher Acclaim  Entertainment Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=AKLM.PK qtype=sym infotype=info qcat=news""&gt;AKLM.PK&lt;/A&gt;, which has been hampered by a lack  of hit titles, filed for bankruptcy liquidation on Thursday  after failing to line up new financing.",3,37.61692,8.4403515
339,340,"Long-Necked Sea Monster Snuck Up on Victims A long-necked sea reptile that lived millions of years ago in what is now China may have used its stiff neck to sneak up on unsuspecting prey and suck them in, scientists said on Friday.",3,-5.8445673,-8.176987
340,341,"American Airlines Says More Job Cuts Arriving FORT WORTH, Texas -- American Airlines says more job cuts are on the way after the airline had already planned about 1,000 layoffs.",2,16.701567,5.222475
341,342,"Topics A, B and C in Run-up to Debate: Jobs, Jobs and Jobs John Kerry will assail President Bush tonight as the first president since Herbert Hoover to preside over a four-year term with fewer Americans working than when he began.",0,-5.1651764,6.8846602
342,343,NBA Wrap: Returning Trio Help Pistons End Losing Skid  NEW YORK (Reuters) - Chauncey Billups scored 21 points in  his return to the line-up as the host Detroit Pistons also  welcomed back coach Larry Brown and Ben Wallace with a 93-85  triumph over the Minnesota Timberwolves Wednesday.,1,-35.9508,-16.600388
343,344,"Reports of Kim #39;s demise exaggerated  quot;DON #39;T have a reaction, I #39;ll leave it to the analysts, quot; responded US State Department official Adam Ereli to questions about the significance of reports that North Korea #39;s media had stopped calling Kim Jong-il  quot;Dear Leader quot;.",0,-9.657335,15.8200865
